Unnamed: 0,text,label
1797.0,i am feeling very shaky,4
1798.0,im feeling unimportant or sorry for myself not at all,0
1799.0,ive heard stories about julie baileys treatment before now but this is the first time i seen anything in print and it makes me feel deeply ashamed that someone who stood up neglected nhs patients and their families can become so isolated in her own community,0
1800.0,i was feeling rejected and sad,0
1801.0,i feel satisfied with it,1
1802.0,i still feel completely accepted,1
1803.0,i didn t binge at all during the weekend and had more energy to clean the house something i had put off for weeks even if these pills didn t really make me lose any weight i wanted them because i hardly felt the need to eat and didn t feel totally and completely exhausted,0
1804.0,i love you to me actually made me feel dismayed and disappointed,0
1805.0,i don t feel so self assured i need to compete or to justify why i m so clearly not doing as well as someone else,1
1806.0,i hesitate to give out stars for any books because i feel that giving it stars is saying that it is absolutely perfect and there are no improvements to be made,1
1808.0,ive been having breakdowns again ive been feeling depressed and for the three four days i was sticking to my old sleeping pattern i was feeling pretty great not the best but better than normal,0
1809.0,i continue to spend hrs into not feeling envious can i really do it,3
1810.0,i come home i am usually feel drained and exhausted,0
1811.0,i got the feeling she really liked her new quilt,1
1812.0,i still managed to feel tranquil and appreciate this archeological wonder,1
1813.0,i was also feeling unimportant,0
1814.0,i would probably dine here once in a while especially if i am feeling rich which i dont,1
1815.0,i got the guinea pigs when i lived in a tiny flat in london and was feeling pretty depressed about life,0
1816.0,i feel it is wholly positive,1
1817.0,i feel insulted by this technique which is also proven to be one of the worst for educating because i already read the slide faster than he was able to speak,3
1818.0,i feel to have the honor to be this precious little girls mother,1
1819.0,i feel drained at least now i have something to look forward to,0
1820.0,i regret it because i feel shitty that i cant enjoy things if im alone i ended up seeing my brother afterwards who was in baltimore with his new girlfriend and wanted to see me as well as introduce me to her,0
1821.0,i feel discouraged why should the shadows come why should my heart be lonely and long for heaven heaven and home when when jesus is my portion my constant friend is he oh his eye is on the sparrow and i know he watches watches it over me,0
1822.0,i only feel curious impatient eager and confused,4
1823.0,i feel that rushed prize giving really dilute the event and in future prize givings will be not rushed and will be on timetable,3
1824.0,i asked them to join me in creating a world where all year old girls could grow up feeling hopeful and powerful,1
1825.0,im a little concerned that ill look up one day and all the leaves will be on the ground and ill feel like i missed it,0
1826.0,i feel horrible now as a result,0
1827.0,i can never fall in love with anyone because my feelings make me too dangerous,3
1828.0,i feel satisfied and happy with my choices today,1
1829.0,i am breathing well and feeling quite lively and upbeat,1
1830.0,i feel a bit mournful since i read a bulletin of one of my myspace friends,0
1831.0,ive been feeling so restless at home these days probably because i had been cooped up at school and home for way too long,4
1832.0,i can breathe his scent the first time i will feel his embrace if only in a friendly hug in five years,1
1834.0,i instantly feel rejected,0
1835.0,i feel really wronged in fact what hu jia did is good for society,3
1836.0,im kind of feeling nervous and anxious about all the shit i have to do today,4
1837.0,i make the trip i feel a strange combination of excitement and dread,4
1838.0,i am feeling much more myself again now and i would like to say thank you to everyone for the lovely get well wishes your lovely comments always mean so much to me,1
1839.0,i am certified via ace and i love what i do but lately i feel like a fake,0
1840.0,i was feeling very sympathetic and told him i was so sorry and somehow felt responsible for him getting burned which is ridiculous because he is a grown man who has lived in his sun sensitive skin for years and should know by now how to take care of himself,1
1842.0,id feel very sympathetic but then again its not like what the current situation seems,1
1843.0,ive posted a blog and i feel like thats unfortunate,0
1844.0,i started feeling my back aching especially the lower back,0
